    #    0.155479
    0.000000  -22.007505
    0.017275  -22.007574
    0.034551  -22.007656
    0.051826  -22.007749
    0.069102  -22.007848
    0.086377  -22.007951
    0.103652  -22.008059
    0.120928  -22.008169
    0.138203  -22.008283
    0.155479  -22.008399

    0.000000  -22.007391
    0.017275  -22.007475
    0.034551  -22.007564
    0.051826  -22.007662
    0.069102  -22.007764
    0.086377  -22.007869
    0.103652  -22.007978
    0.120928  -22.008091
    0.138203  -22.008206
    0.155479  -22.008323

    0.000000  -22.007195
    0.017275  -22.007135
    0.034551  -22.007069
    0.051826  -22.007008
    0.069102  -22.006950
    0.086377  -22.006898
    0.103652  -22.006854
    0.120928  -22.006817
    0.138203  -22.006788
    0.155479  -22.006768

    0.000000  -22.006911
    0.017275  -22.006837
    0.034551  -22.006764
    0.051826  -22.006699
    0.069102  -22.006639
    0.086377  -22.006586
    0.103652  -22.006540
    0.120928  -22.006502
    0.138203  -22.006473
    0.155479  -22.006452

    0.000000  -21.962537
    0.017275  -21.962625
    0.034551  -21.962757
    0.051826  -21.962907
    0.069102  -21.963067
    0.086377  -21.963231
    0.103652  -21.963404
    0.120928  -21.963579
    0.138203  -21.963755
    0.155479  -21.963932

    0.000000  -21.962351
    0.017275  -21.962278
    0.034551  -21.962171
    0.051826  -21.962073
    0.069102  -21.961984
    0.086377  -21.961906
    0.103652  -21.961844
    0.120928  -21.961793
    0.138203  -21.961754
    0.155479  -21.961727

    0.000000  -21.960170
    0.017275  -21.960269
    0.034551  -21.960408
    0.051826  -21.960565
    0.069102  -21.960733
    0.086377  -21.960906
    0.103652  -21.961089
    0.120928  -21.961275
    0.138203  -21.961463
    0.155479  -21.961652

    0.000000  -21.960007
    0.017275  -21.959925
    0.034551  -21.959817
    0.051826  -21.959722
    0.069102  -21.959641
    0.086377  -21.959573
    0.103652  -21.959525
    0.120928  -21.959491
    0.138203  -21.959472
    0.155479  -21.959468

    0.000000  -21.948989
    0.017275  -21.949139
    0.034551  -21.949318
    0.051826  -21.949511
    0.069102  -21.949711
    0.086377  -21.949916
    0.103652  -21.950123
    0.120928  -21.950332
    0.138203  -21.950538
    0.155479  -21.950744

    0.000000  -21.948906
    0.017275  -21.948780
    0.034551  -21.948990
    0.051826  -21.949224
    0.069102  -21.949460
    0.086377  -21.949698
    0.103652  -21.949936
    0.120928  -21.950175
    0.138203  -21.950410
    0.155479  -21.950645

    0.000000  -21.948566
    0.017275  -21.948762
    0.034551  -21.948654
    0.051826  -21.948559
    0.069102  -21.948497
    0.086377  -21.948472
    0.103652  -21.948486
    0.120928  -21.948534
    0.138203  -21.948610
    0.155479  -21.948710

    0.000000  -21.948509
    0.017275  -21.948330
    0.034551  -21.948134
    0.051826  -21.947962
    0.069102  -21.947822
    0.086377  -21.947726
    0.103652  -21.947686
    0.120928  -21.947703
    0.138203  -21.947771
    0.155479  -21.947878

    0.000000  -21.945937
    0.017275  -21.945950
    0.034551  -21.945989
    0.051826  -21.946044
    0.069102  -21.946108
    0.086377  -21.946228
    0.103652  -21.946382
    0.120928  -21.946552
    0.138203  -21.946735
    0.155479  -21.946926

    0.000000  -21.945828
    0.017275  -21.945843
    0.034551  -21.945890
    0.051826  -21.945975
    0.069102  -21.946077
    0.086377  -21.946141
    0.103652  -21.946232
    0.120928  -21.946360
    0.138203  -21.946512
    0.155479  -21.946676

    0.000000  -21.945796
    0.017275  -21.945831
    0.034551  -21.945857
    0.051826  -21.945899
    0.069102  -21.945963
    0.086377  -21.946025
    0.103652  -21.946042
    0.120928  -21.946000
    0.138203  -21.945925
    0.155479  -21.945849

    0.000000  -21.945747
    0.017275  -21.945746
    0.034551  -21.945749
    0.051826  -21.945756
    0.069102  -21.945752
    0.086377  -21.945729
    0.103652  -21.945688
    0.120928  -21.945629
    0.138203  -21.945558
    0.155479  -21.945487

    0.000000  -21.943141
    0.017275  -21.943127
    0.034551  -21.943087
    0.051826  -21.943031
    0.069102  -21.942993
    0.086377  -21.943049
    0.103652  -21.943231
    0.120928  -21.943569
    0.138203  -21.944013
    0.155479  -21.944474

    0.000000  -21.943029
    0.017275  -21.943017
