    #    0.725287
    #    1.562767
    #    1.981520
    0.000000  -22.080648
    0.014802  -22.080669
    0.029604  -22.080679
    0.044405  -22.080718
    0.059207  -22.080760
    0.074009  -22.080771
    0.088811  -22.080770
    0.103612  -22.080815
    0.118414  -22.080841
    0.133216  -22.080914
    0.148018  -22.080942
    0.162819  -22.081023
    0.177621  -22.081094
    0.192423  -22.081183
    0.207225  -22.081250
    0.222026  -22.081340
    0.236828  -22.081446
    0.251630  -22.081576
    0.266432  -22.081678
    0.281234  -22.081750
    0.296035  -22.081862
    0.310837  -22.081951
    0.325639  -22.082076
    0.340441  -22.082225
    0.355242  -22.082328
    0.370044  -22.082395
    0.384846  -22.082526
    0.399648  -22.082599
    0.414450  -22.082702
    0.429251  -22.082778
    0.444053  -22.082908
    0.458855  -22.083013
    0.473657  -22.083103
    0.488458  -22.083227
    0.503260  -22.083299
    0.518062  -22.083347
    0.532864  -22.083418
    0.547665  -22.083487
    0.562467  -22.083515
    0.577269  -22.083588
    0.592071  -22.083651
    0.606872  -22.083752
    0.621674  -22.083839
    0.636476  -22.083863
    0.651278  -22.083878
    0.666080  -22.083906
    0.680881  -22.083921
    0.695683  -22.083903
    0.710485  -22.083883
    0.725287  -22.083859
    0.725287  -22.083859
    0.742378  -22.083887
    0.759470  -22.083931
    0.776561  -22.083891
    0.793652  -22.083911
    0.810744  -22.083835
    0.827835  -22.083784
    0.844927  -22.083715
    0.862018  -22.083614
    0.879110  -22.083558
    0.896201  -22.083529
    0.913292  -22.083457
    0.930384  -22.083382
    0.947475  -22.083301
    0.964567  -22.083195
    0.981658  -22.083087
    0.998750  -22.082979
    1.015841  -22.082859
    1.032933  -22.082748
    1.050024  -22.082630
    1.067115  -22.082507
    1.084207  -22.082395
    1.101298  -22.082216
    1.118390  -22.082060
    1.135481  -22.081973
    1.152573  -22.081899
    1.169664  -22.081761
    1.186755  -22.081672
    1.203847  -22.081538
    1.220938  -22.081361
    1.238030  -22.081267
    1.255121  -22.081146
    1.272213  -22.081009
    1.289304  -22.080892
    1.306396  -22.080804
    1.323487  -22.080735
    1.340578  -22.080652
    1.357670  -22.080608
    1.374761  -22.080536
    1.391853  -22.080478
    1.408944  -22.080402
    1.426036  -22.080347
    1.443127  -22.080340
    1.460219  -22.080330
    1.477310  -22.080288
    1.494401  -22.080241
    1.511493  -22.080239
    1.528584  -22.080263
    1.545676  -22.080260
    1.562767  -22.080284
    1.562767  -22.080284
    1.571313  -22.080284
    1.579859  -22.080265
    1.588405  -22.080257
    1.596951  -22.080270
    1.605497  -22.080226
    1.614043  -22.080231
    1.622589  -22.080230
    1.631135  -22.080254
    1.639681  -22.080279
    1.648227  -22.080258
    1.656773  -22.080280
    1.665319  -22.080293
    1.673865  -22.080314
    1.682411  -22.080335
    1.690957  -22.080345
    1.699503  -22.080322
    1.708049  -22.080313
    1.716595  -22.080309
    1.725141  -22.080314
    1.733687  -22.080328
    1.742233  -22.080319
    1.750778  -22.080324
    1.759325  -22.080318
    1.767871  -22.080345
    1.776416  -22.080344
    1.784962  -22.080378
    1.793509  -22.080392
    1.802054  -22.080424
    1.810600  -22.080444
    1.819146  -22.080469
    1.827692  -22.080470
    1.836238  -22.080500
    1.844784  -22.080513
    1.853330  -22.080530
    1.861876  -22.080544
    1.870422  -22.080556
    1.878968  -22.080555
    1.887514  -22.080563
    1.896060  -22.080559
    1.904606  -22.080570
    1.913152  -22.080591
    1.921698  -22.080620
    1.930244  -22.080675
    1.938790  -22.080668
    1.947336  -22.080697
    1.955882  -22.080678
    1.964428  -22.080716
    1.972974  -22.080676
    1.981520  -22.080648

    0.000000  -22.080648
    0.014802  -22.080668
    0.029604  -22.080676
    0.044405  -22.080714
    0.059207  -22.080754
    0.074009  -22.080764
    0.088811  -22.080761
    0.103612  -22.080805
    0.118414  -22.080830
    0.133216  -22.080902
    0.148018  -22.080928
    0.162819  -22.081008
    0.177621  -22.081078
    0.192423  -22.081166
    0.207225  -22.081232
    0.222026  -22.081321
    0.236828  -22.081426
    0.251630  -22.081556
    0.266432  -22.081657
    0.281234  -22.081729
    0.296035  -22.081840
    0.310837  -22.081930
    0.325639  -22.082054
    0.340441  -22.082203
    0.355242  -22.082307
    0.370044  -22.082374
    0.384846  -22.082505
    0.399648  -22.082578
    0.414450  -22.082682
    0.429251  -22.082758
    0.444053  -22.082889
    0.458855  -22.082994
    0.473657  -22.083085
    0.488458  -22.083209
    0.503260  -22.083282
    0.518062  -22.083331
    0.532864  -22.083403
    0.547665  -22.083473
    0.562467  -22.083502
    0.577269  -22.083576
    0.592071  -22.083640
    0.606872  -22.083742
    0.621674  -22.083831
    0.636476  -22.083856
    0.651278  -22.083872
    0.666080  -22.083902
    0.680881  -22.083918
    0.695683  -22.083901
    0.710485  -22.083882
    0.725287  -22.083859
    0.725287  -22.083859
    0.742378  -22.083886
    0.759470  -22.083927
    0.776561  -22.083887
    0.793652  -22.083905
    0.810744  -22.083828
    0.827835  -22.083775
    0.844927  -22.083705
    0.862018  -22.083603
    0.879110  -22.083545
    0.896201  -22.083515
    0.913292  -22.083442
    0.930384  -22.083366
    0.947475  -22.083283
    0.964567  -22.083177
    0.981658  -22.083068
    0.998750  -22.082960
    1.015841  -22.082839
    1.032933  -22.082727
    1.050024  -22.082608
    1.067115  -22.082485
    1.084207  -22.082373
    1.101298  -22.082194
    1.118390  -22.082037
    1.135481  -22.081951
    1.152573  -22.081877
    1.169664  -22.081739
    1.186755  -22.081649
    1.203847  -22.081516
