    #    0.765594
    #    1.649616
    #    2.091641
    0.000000  -21.756604
    0.015624  -21.756645
    0.031249  -21.756764
    0.046873  -21.756959
    0.062497  -21.757223
    0.078122  -21.757549
    0.093746  -21.757931
    0.109371  -21.758363
    0.124995  -21.758838
    0.140619  -21.759347
    0.156244  -21.759882
    0.171868  -21.760437
    0.187492  -21.761014
    0.203117  -21.761596
    0.218741  -21.762186
    0.234365  -21.762777
    0.249990  -21.763369
    0.265614  -21.763956
    0.281239  -21.764537
    0.296863  -21.765108
    0.312487  -21.765669
    0.328112  -21.766214
    0.343736  -21.766750
    0.359360  -21.767271
    0.374985  -21.767774
    0.390609  -21.768262
    0.406233  -21.768728
    0.421858  -21.769179
    0.437482  -21.769607
    0.453107  -21.770017
    0.468731  -21.770409
    0.484355  -21.770778
    0.499980  -21.771126
    0.515604  -21.771456
    0.531228  -21.771763
    0.546853  -21.772053
    0.562477  -21.772321
    0.578101  -21.772570
    0.593726  -21.772795
    0.609350  -21.773001
    0.624974  -21.773188
    0.640599  -21.773356
    0.656223  -21.773502
    0.671848  -21.773629
    0.687472  -21.773738
    0.703096  -21.773824
    0.718721  -21.773891
    0.734345  -21.773939
    0.749969  -21.773965
    0.765594  -21.773973
    0.765594  -21.773973
    0.783635  -21.773962
    0.801676  -21.773927
    0.819718  -21.773862
    0.837759  -21.773771
    0.855800  -21.773655
    0.873841  -21.773511
    0.891883  -21.773342
    0.909924  -21.773147
    0.927965  -21.772928
    0.946007  -21.772679
    0.964048  -21.772403
    0.982089  -21.772101
    1.000130  -21.771773
    1.018172  -21.771416
    1.036213  -21.771036
    1.054254  -21.770628
    1.072295  -21.770197
    1.090337  -21.769743
    1.108378  -21.769265
    1.126419  -21.768767
    1.144461  -21.768251
    1.162502  -21.767714
    1.180543  -21.767162
    1.198585  -21.766595
    1.216626  -21.766017
    1.234667  -21.765432
    1.252708  -21.764840
    1.270750  -21.764247
    1.288791  -21.763655
    1.306832  -21.763069
    1.324873  -21.762496
    1.342915  -21.761937
    1.360956  -21.761396
    1.378997  -21.760878
    1.397039  -21.760389
    1.415080  -21.759931
    1.433121  -21.759508
    1.451162  -21.759122
    1.469204  -21.758779
    1.487245  -21.758480
    1.505286  -21.758225
    1.523327  -21.758010
    1.541369  -21.757837
    1.559410  -21.757704
    1.577451  -21.757603
    1.595492  -21.757532
    1.613534  -21.757486
    1.631575  -21.757464
    1.649616  -21.757459
    1.649616  -21.757459
    1.658637  -21.757460
    1.667658  -21.757463
    1.676679  -21.757467
    1.685700  -21.757473
    1.694721  -21.757481
    1.703742  -21.757490
    1.712763  -21.757497
    1.721784  -21.757503
    1.730805  -21.757508
    1.739826  -21.757513
    1.748846  -21.757513
    1.757867  -21.757513
    1.766888  -21.757511
    1.775909  -21.757506
    1.784930  -21.757499
    1.793951  -21.757489
    1.802972  -21.757476
    1.811993  -21.757461
    1.821014  -21.757442
    1.830035  -21.757423
    1.839056  -21.757401
    1.848076  -21.757373
    1.857097  -21.757347
    1.866118  -21.757317
    1.875139  -21.757285
    1.884160  -21.757253
    1.893181  -21.757218
    1.902202  -21.757182
    1.911223  -21.757146
    1.920244  -21.757108
    1.929265  -21.757072
    1.938286  -21.757034
    1.947306  -21.756996
    1.956327  -21.756959
    1.965348  -21.756921
    1.974369  -21.756885
    1.983390  -21.756850
    1.992411  -21.756817
    2.001432  -21.756785
    2.010453  -21.756755
    2.019474  -21.756731
    2.028495  -21.756706
    2.037515  -21.756683
    2.046537  -21.756664
    2.055557  -21.756646
    2.064578  -21.756631
    2.073599  -21.756620
    2.082620  -21.756613
    2.091641  -21.756608

    0.000000  -21.756604
    0.015624  -21.756639
    0.031249  -21.756753
    0.046873  -21.756943
    0.062497  -21.757203
    0.078122  -21.757525
    0.093746  -21.757904
    0.109371  -21.758334
    0.124995  -21.758807
    0.140619  -21.759314
    0.156244  -21.759850
    0.171868  -21.760404
    0.187492  -21.760982
    0.203117  -21.761565
    0.218741  -21.762155
    0.234365  -21.762747
    0.249990  -21.763341
    0.265614  -21.763929
    0.281239  -21.764512
    0.296863  -21.765085
    0.312487  -21.765647
    0.328112  -21.766194
    0.343736  -21.766732
    0.359360  -21.767254
    0.374985  -21.767759
    0.390609  -21.768248
    0.406233  -21.768716
    0.421858  -21.769168
    0.437482  -21.769598
    0.453107  -21.770009
    0.468731  -21.770401
    0.484355  -21.770771
    0.499980  -21.771121
    0.515604  -21.771451
    0.531228  -21.771759
    0.546853  -21.772049
    0.562477  -21.772318
    0.578101  -21.772568
    0.593726  -21.772794
    0.609350  -21.772999
    0.624974  -21.773187
    0.640599  -21.773356
    0.656223  -21.773501
    0.671848  -21.773628
    0.687472  -21.773737
    0.703096  -21.773824
    0.718721  -21.773891
    0.734345  -21.773939
    0.749969  -21.773965
    0.765594  -21.773973
    0.765594  -21.773973
    0.783635  -21.773962
    0.801676  -21.773927
    0.819718  -21.773861
    0.837759  -21.773771
    0.855800  -21.773654
    0.873841  -21.773510
    0.891883  -21.773341
    0.909924  -21.773145
    0.927965  -21.772925
    0.946007  -21.772674
    0.964048  -21.772397
    0.982089  -21.772093
    1.000130  -21.771763
    1.018172  -21.771403
    1.036213  -21.771021
    1.054254  -21.770610
    1.072295  -21.770175
    1.090337  -21.769718
    1.108378  -21.769236
    1.126419  -21.768733
    1.144461  -21.768211
    1.162502  -21.767669
    1.180543  -21.767111
    1.198585  -21.766538
    1.216626  -21.765954
    1.234667  -21.765362
    1.252708  -21.764763
    1.270750  -21.764163
    1.288791  -21.763564
    1.306832  -21.762971
    1.324873  -21.762390
    1.342915  -21.761825
    1.360956  -21.761277
    1.378997  -21.760752
    1.397039  -21.760257
    1.415080  -21.759794
    1.433121  -21.759366
    1.451162  -21.758977
    1.469204  -21.758631
    1.487245  -21.758329
    1.505286  -21.758072
    1.523327  -21.757856
    1.541369  -21.757683
    1.559410  -21.757549
    1.577451  -21.757448
    1.595492  -21.757377
    1.613534  -21.757331
    1.631575  -21.757310
    1.649616  -21.757304
    1.649616  -21.757304
    1.658637  -21.757305
    1.667658  -21.757308
    1.676679  -21.757313
    1.685700  -21.757319
    1.694721  -21.757326
    1.703742  -21.757336
    1.712763  -21.757343
    1.721784  -21.757350
    1.730805  -21.757355
    1.739826  -21.757360
    1.748846  -21.757361
    1.757867  -21.757361
    1.766888  -21.757360
    1.775909  -21.757357
    1.784930  -21.757351
    1.793951  -21.757342
    1.802972  -21.757330
    1.811993  -21.757318
    1.821014  -21.757301
    1.830035  -21.757283
    1.839056  -21.757264
    1.848076  -21.757239
    1.857097  -21.757215
    1.866118  -21.757188
    1.875139  -21.757159
    1.884160  -21.757130
    1.893181  -21.757099
    1.902202  -21.757066
    1.911223  -21.757034
    1.920244  -21.757001
    1.929265  -21.756969
    1.938286  -21.756935
    1.947306  -21.756902
    1.956327  -21.756869
    1.965348  -21.756837
    1.974369  -21.756805
    1.983390  -21.756776
    1.992411  -21.756749
    2.001432  -21.756723
    2.010453  -21.756698
    2.019474  -21.756680
    2.028495  -21.756662
    2.037515  -21.756645
    2.046537  -21.756631
    2.055557  -21.756620
    2.064578  -21.756611
    2.073599  -21.756607
    2.082620  -21.756606
    2.091641  -21.756608

    0.000000  -21.729359
    0.015624  -21.729310
    0.031249  -21.729155
    0.046873  -21.728902
    0.062497  -21.728548
    0.078122  -21.728100
    0.093746  -21.727569
    0.109371  -21.726957
    0.124995  -21.726276
    0.140619  -21.725531
    0.156244  -21.724728
    0.171868  -21.723877
    0.187492  -21.722987
    0.203117  -21.722057
    0.218741  -21.721094
    0.234365  -21.720100
    0.249990  -21.719084
    0.265614  -21.718045
    0.281239  -21.716989
    0.296863  -21.715917
    0.312487  -21.714832
    0.328112  -21.713737
    0.343736  -21.712639
    0.359360  -21.711536
    0.374985  -21.710430
    0.390609  -21.709323
    0.406233  -21.708218
    0.421858  -21.707119
    0.437482  -21.706022
    0.453107  -21.704936
    0.468731  -21.703861
    0.484355  -21.702799
    0.499980  -21.701752
    0.515604  -21.700725
    0.531228  -21.699718
    0.546853  -21.698739
    0.562477  -21.697789
    0.578101  -21.696873
    0.593726  -21.695991
    0.609350  -21.695152
    0.624974  -21.694363
    0.640599  -21.693629
    0.656223  -21.692954
    0.671848  -21.692347
    0.687472  -21.691818
    0.703096  -21.691369
    0.718721  -21.691010
    0.734345  -21.690746
    0.749969  -21.690581
    0.765594  -21.690522
    0.765594  -21.690522
    0.783635  -21.690600
    0.801676  -21.690818
    0.819718  -21.691164
    0.837759  -21.691635
    0.855800  -21.692220
    0.873841  -21.692908
    0.891883  -21.693687
    0.909924  -21.694546
    0.927965  -21.695477
    0.946007  -21.696467
    0.964048  -21.697509
    0.982089  -21.698595
    1.000130  -21.699718
    1.018172  -21.700873
    1.036213  -21.702056
    1.054254  -21.703259
    1.072295  -21.704479
    1.090337  -21.705711
    1.108378  -21.706949
    1.126419  -21.708192
    1.144461  -21.709436
    1.162502  -21.710674
    1.180543  -21.711904
    1.198585  -21.713119
    1.216626  -21.714320
    1.234667  -21.715501
    1.252708  -21.716656
    1.270750  -21.717783
    1.288791  -21.718875
    1.306832  -21.719930
    1.324873  -21.720944
    1.342915  -21.721912
    1.360956  -21.722827
    1.378997  -21.723685
    1.397039  -21.724485
    1.415080  -21.725221
    1.433121  -21.725891
    1.451162  -21.726492
    1.469204  -21.727025
    1.487245  -21.727487
    1.505286  -21.727882
    1.523327  -21.728208
    1.541369  -21.728472
    1.559410  -21.728678
    1.577451  -21.728831
    1.595492  -21.728935
    1.613534  -21.729000
    1.631575  -21.729036
    1.649616  -21.729046
    1.649616  -21.729046
    1.658637  -21.729044
    1.667658  -21.729037
    1.676679  -21.729028
    1.685700  -21.729015
    1.694721  -21.729002
    1.703742  -21.728989
    1.712763  -21.728974
    1.721784  -21.728958
    1.730805  -21.728943
    1.739826  -21.728929
    1.748846  -21.728915
    1.757867  -21.728902
    1.766888  -21.728892
    1.775909  -21.728884
    1.784930  -21.728877
    1.793951  -21.728873
    1.802972  -21.728871
    1.811993  -21.728873
    1.821014  -21.728876
